GAME_DATE,home_TEAM_ABBREVIATION,away_TEAM_ABBREVIATION,kalshi_market_ticker,kalshi_event_ticker,kalshi_market_title,kalshi_market_subtitle,kalshi_market_status,kalshi_market_source,kalshi_yes_price,kalshi_yes_price_pregame,kalshi_pregame_sampled_ts,kalshi_no_price,kalshi_last_price,kalshi_price_home_win,kalshi_yes_team,kalshi_volume,kalshi_close_time,kalshi_settlement_ts
2025-11-01,BOS,HOU,KXNBAGAME-25NOV01HOUBOS-BOS,KXNBAGAME-25NOV01HOUBOS,Houston vs Boston Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,BOS,1521233.0,2025-11-02T02:30:11.596401Z,2025-11-02T02:39:31.999987Z
2025-12-03,NYK,CHA,KXNBAGAME-25DEC03CHANYK-NYK,KXNBAGAME-25DEC03CHANYK,Charlotte vs New York K Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,NYK,1517609.0,2025-12-04T03:10:00.871773Z,2025-12-04T03:19:22.515073Z
2026-01-02,WAS,BKN,KXNBAGAME-26JAN02BKNWAS-WAS,KXNBAGAME-26JAN02BKNWAS,Brooklyn vs Washington Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,WAS,1508543.0,2026-01-03T02:55:12.448076Z,2026-01-03T03:04:35.129373Z
2025-12-05,NYK,UTA,KXNBAGAME-25DEC05UTANYK-UTA,KXNBAGAME-25DEC05UTANYK,Utah vs New York K Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,UTA,1504699.0,2025-12-06T03:14:58.424434Z,2025-12-06T03:24:18.482894Z
2026-01-04,MIA,NOP,KXNBAGAME-26JAN04NOPMIA-MIA,KXNBAGAME-26JAN04NOPMIA,New Orleans vs Miami Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,MIA,1489595.0,2026-01-05T01:30:40.076151Z,2026-01-05T01:40:09.42544Z
2026-01-17,DAL,UTA,KXNBAGAME-26JAN17UTADAL-UTA,KXNBAGAME-26JAN17UTADAL,Utah at Dallas Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,UTA,1483405.0,2026-01-18T00:55:44.054409Z,2026-01-18T00:57:21.482078Z
2025-11-14,MIN,SAC,KXNBAGAME-25NOV14SACMIN-SAC,KXNBAGAME-25NOV14SACMIN,Sacramento vs Minnesota Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,SAC,1475609.0,2025-11-15T03:49:35.933204Z,2025-11-15T03:58:55.292044Z
2025-12-23,MIA,TOR,KXNBAGAME-25DEC23TORMIA-TOR,KXNBAGAME-25DEC23TORMIA,Toronto vs Miami Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,TOR,1473270.0,2025-12-24T03:14:50.846887Z,2025-12-24T03:24:19.517049Z
2025-11-16,NOP,GSW,KXNBAGAME-25NOV16GSWNOP-GSW,KXNBAGAME-25NOV16GSWNOP,Golden State vs New Orleans Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,GSW,1458340.0,2025-11-17T02:44:34.544531Z,2025-11-17T02:53:54.346407Z
2026-02-03,DAL,BOS,KXNBAGAME-26FEB03BOSDAL-BOS,KXNBAGAME-26FEB03BOSDAL,Boston at Dallas Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,BOS,1443827.0,2026-02-04T03:43:26Z,2026-02-04T03:44:57.283083Z
2025-05-08,MIN,GSW,KXNBAGAME-25MAY08GSWMIN-GSW,KXNBAGAME-25MAY08GSWMIN,Golden State vs Minnesota Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,GSW,1436877.0,2025-05-09T03:10:18.049145Z,2025-05-09T03:18:38.289187Z
2025-05-13,CLE,IND,KXNBAGAME-25MAY13INDCLE-IND,KXNBAGAME-25MAY13INDCLE,Indiana vs Cleveland Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,IND,1429102.0,2025-05-14T01:52:16.160571Z,2025-05-14T02:00:37.103425Z
2026-01-03,CHI,CHA,KXNBAGAME-26JAN03CHACHI-CHI,KXNBAGAME-26JAN03CHACHI,Charlotte vs Chicago Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,CHI,1422424.0,2026-01-04T03:34:39.937902Z,2026-01-04T03:44:09.402623Z
2025-12-18,MIL,TOR,KXNBAGAME-25DEC18TORMIL-MIL,KXNBAGAME-25DEC18TORMIL,Toronto vs Milwaukee Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,MIL,1416096.0,2025-12-19T04:00:45.363058Z,2025-12-19T04:10:11.205297Z
2026-02-03,WAS,NYK,KXNBAGAME-26FEB03NYKWAS-NYK,KXNBAGAME-26FEB03NYKWAS,New York at Washington Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,NYK,1414854.0,2026-02-04T02:47:49Z,2026-02-04T02:49:26.861416Z
2026-01-03,TOR,ATL,KXNBAGAME-26JAN03ATLTOR-ATL,KXNBAGAME-26JAN03ATLTOR,Atlanta vs Toronto Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,ATL,1405752.0,2026-01-04T03:10:25.916908Z,2026-01-04T03:19:49.462958Z
2026-01-13,MIL,MIN,KXNBAGAME-26JAN13MINMIL-MIL,KXNBAGAME-26JAN13MINMIL,Minnesota at Milwaukee Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,MIL,1398883.0,2026-01-14T03:41:25.51912Z,2026-01-14T03:50:48.513903Z
2026-01-15,SAS,MIL,KXNBAGAME-26JAN15MILSAS-SAS,KXNBAGAME-26JAN15MILSAS,Milwaukee at San Antonio Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,SAS,1394959.0,2026-01-16T03:33:27.235539Z,2026-01-16T03:42:54.047354Z
2025-11-23,OKC,POR,KXNBAGAME-25NOV23POROKC-OKC,KXNBAGAME-25NOV23POROKC,Portland vs Oklahoma City Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,OKC,1389899.0,2025-11-24T02:59:47.727653Z,2025-11-24T03:09:08.183974Z
2026-01-15,DAL,UTA,KXNBAGAME-26JAN15UTADAL-UTA,KXNBAGAME-26JAN15UTADAL,Utah at Dallas Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,UTA,1374995.0,2026-01-16T03:59:58.420473Z,2026-01-16T04:09:23.62968Z
2026-01-09,WAS,NOP,KXNBAGAME-26JAN09NOPWAS-WAS,KXNBAGAME-26JAN09NOPWAS,New Orleans at Washington Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,WAS,1373980.0,2026-01-10T02:40:14.609821Z,2026-01-10T02:49:41.156473Z
2026-01-23,MEM,NOP,KXNBAGAME-26JAN23NOPMEM-MEM,KXNBAGAME-26JAN23NOPMEM,New Orleans at Memphis Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,MEM,1367887.0,2026-01-24T03:51:25.330852Z,2026-01-24T03:53:00.104015Z
2025-10-25,MEM,IND,KXNBAGAME-25OCT25INDMEM-IND,KXNBAGAME-25OCT25INDMEM,Indiana vs Memphis Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,IND,1360804.0,2025-10-26T02:42:30.464754Z,2025-10-26T02:51:52.062764Z
2025-11-01,CHA,MIN,KXNBAGAME-25NOV01MINCHA-CHA,KXNBAGAME-25NOV01MINCHA,Minnesota vs Charlotte Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,CHA,1359145.0,2025-11-02T00:45:15.522714Z,2025-11-02T00:54:35.994965Z
2025-12-23,CHA,WAS,KXNBAGAME-25DEC23WASCHA-WAS,KXNBAGAME-25DEC23WASCHA,Washington vs Charlotte Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,WAS,1355201.0,2025-12-24T02:40:21.209516Z,2025-12-24T02:49:49.605836Z
2026-01-07,DET,CHI,KXNBAGAME-26JAN07CHIDET-CHI,KXNBAGAME-26JAN07CHIDET,Chicago at Detroit Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,CHI,1353982.0,2026-01-08T02:23:56.907887Z,2026-01-08T02:33:21.018539Z
2025-10-26,WAS,CHA,KXNBAGAME-25OCT26CHAWAS-CHA,KXNBAGAME-25OCT26CHAWAS,Charlotte vs Washington Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,CHA,1316511.0,2025-10-27T01:05:38.783368Z,2025-10-27T01:14:59.47063Z
2025-12-19,ATL,SAS,KXNBAGAME-25DEC19SASATL-SAS,KXNBAGAME-25DEC19SASATL,San Antonio vs Atlanta Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,SAS,1312620.0,2025-12-20T02:50:15.214983Z,2025-12-20T02:59:41.373244Z
2025-11-03,DEN,SAC,KXNBAGAME-25NOV03SACDEN-SAC,KXNBAGAME-25NOV03SACDEN,Sacramento vs Denver Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,SAC,1293400.0,2025-11-04T04:45:04.753085Z,2025-11-04T04:54:24.552773Z
2025-11-24,BKN,NYK,KXNBAGAME-25NOV24NYKBKN-BKN,KXNBAGAME-25NOV24NYKBKN,New York K vs Brooklyn Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,BKN,1289831.0,2025-11-25T03:14:43.688559Z,2025-11-25T03:24:04.224294Z
2025-12-07,UTA,OKC,KXNBAGAME-25DEC07OKCUTA-OKC,KXNBAGAME-25DEC07OKCUTA,Oklahoma City vs Utah Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,OKC,1280834.0,2025-12-08T03:44:34.847419Z,2025-12-08T03:53:54.556737Z
2025-11-08,DEN,IND,KXNBAGAME-25NOV08INDDEN-DEN,KXNBAGAME-25NOV08INDDEN,Indiana vs Denver Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,DEN,1260223.0,2025-11-09T04:49:27.588344Z,2025-11-09T04:58:47.821731Z
2026-01-02,NOP,POR,KXNBAGAME-26JAN02PORNOP-POR,KXNBAGAME-26JAN02PORNOP,Portland vs New Orleans Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,POR,1255466.0,2026-01-03T03:44:38.419359Z,2026-01-03T03:57:15.542215Z
2025-05-12,NYK,BOS,KXNBAGAME-25MAY12BOSNYK-NYK,KXNBAGAME-25MAY12BOSNYK,Boston vs New York Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,NYK,1241026.0,2025-05-13T02:20:33.507243Z,2025-05-13T02:28:53.295787Z
2026-01-28,MEM,CHA,KXNBAGAME-26JAN28CHAMEM-CHA,KXNBAGAME-26JAN28CHAMEM,Charlotte at Memphis Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,CHA,1230718.0,2026-01-29T03:31:38.729582Z,2026-01-29T03:33:10.209209Z
2026-01-21,BOS,IND,KXNBAGAME-26JAN21INDBOS-IND,KXNBAGAME-26JAN21INDBOS,Indiana at Boston Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,IND,1230053.0,2026-01-22T03:07:25.057957Z,2026-01-22T03:09:04.876265Z
2025-11-08,MIA,POR,KXNBAGAME-25NOV08PORMIA-MIA,KXNBAGAME-25NOV08PORMIA,Portland vs Miami Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,MIA,1228190.0,2025-11-09T04:04:26.651655Z,2025-11-09T04:13:46.830726Z
2025-11-28,BKN,PHI,KXNBAGAME-25NOV28PHIBKN-PHI,KXNBAGAME-25NOV28PHIBKN,Philadelphia vs Brooklyn Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,PHI,1220517.0,2025-11-29T03:19:47.903452Z,2025-11-29T03:29:10.953128Z
2025-11-24,MEM,DEN,KXNBAGAME-25NOV24DENMEM-DEN,KXNBAGAME-25NOV24DENMEM,Denver vs Memphis Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,DEN,1218875.0,2025-11-25T03:34:41.681421Z,2025-11-25T03:44:02.428052Z
2025-11-07,MIA,CHA,KXNBAGAME-25NOV07CHAMIA-MIA,KXNBAGAME-25NOV07CHAMIA,Charlotte vs Miami Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,MIA,1216321.0,2025-11-08T03:49:27.793791Z,2025-11-08T03:58:47.916323Z
2025-12-20,NOP,IND,KXNBAGAME-25DEC20INDNOP-IND,KXNBAGAME-25DEC20INDNOP,Indiana vs New Orleans Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,IND,1200069.0,2025-12-21T03:00:18.882957Z,2025-12-21T03:09:39.169454Z
2026-01-04,WAS,MIN,KXNBAGAME-26JAN04MINWAS-MIN,KXNBAGAME-26JAN04MINWAS,Minnesota vs Washington Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,MIN,1193155.0,2026-01-05T01:30:40.138487Z,2026-01-05T01:40:09.483972Z
2026-01-17,GSW,CHA,KXNBAGAME-26JAN17CHAGSW-CHA,KXNBAGAME-26JAN17CHAGSW,Charlotte at Golden State Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,CHA,1189489.0,2026-01-18T04:07:30.616465Z,2026-01-18T04:09:01.017517Z
2025-11-19,MIN,WAS,KXNBAGAME-25NOV19WASMIN-WAS,KXNBAGAME-25NOV19WASMIN,Washington vs Minnesota Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,WAS,1188431.0,2025-11-20T04:04:39.099111Z,2025-11-20T04:13:59.257116Z
2026-01-17,DET,IND,KXNBAGAME-26JAN17INDDET-IND,KXNBAGAME-26JAN17INDDET,Indiana at Detroit Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,IND,1179036.0,2026-01-18T03:05:33.711352Z,2026-01-18T03:07:11.067931Z
2025-05-15,DEN,OKC,KXNBAGAME-25MAY15OKCDEN-DEN,KXNBAGAME-25MAY15OKCDEN,Oklahoma City vs Denver Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,DEN,1173428.0,2025-05-16T03:36:25.527875Z,2025-05-16T03:44:45.688915Z
2026-01-11,PHX,WAS,KXNBAGAME-26JAN11WASPHX-WAS,KXNBAGAME-26JAN11WASPHX,Washington at Phoenix Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,WAS,1166497.0,2026-01-12T03:39:48.152059Z,2026-01-12T03:49:17.61417Z
2025-11-23,BOS,ORL,KXNBAGAME-25NOV23ORLBOS-ORL,KXNBAGAME-25NOV23ORLBOS,Orlando vs Boston Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,ORL,1166008.0,2025-11-24T01:44:48.434292Z,2025-11-24T01:54:09.151165Z
2025-12-06,DET,MIL,KXNBAGAME-25DEC06MILDET-MIL,KXNBAGAME-25DEC06MILDET,Milwaukee vs Detroit Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,MIL,1165774.0,2025-12-07T03:19:56.167007Z,2025-12-07T03:29:17.485951Z
2025-12-05,MIL,PHI,KXNBAGAME-25DEC05PHIMIL-PHI,KXNBAGAME-25DEC05PHIMIL,Philadelphia vs Milwaukee Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,PHI,1155381.0,2025-12-06T03:44:37.669197Z,2025-12-06T03:53:57.477408Z
2025-05-11,DEN,OKC,KXNBAGAME-25MAY11OKCDEN-DEN,KXNBAGAME-25MAY11OKCDEN,Oklahoma City vs Denver Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,DEN,1149805.0,2025-05-11T22:26:21.451845Z,2025-05-11T22:34:41.288385Z
2026-01-31,MEM,MIN,KXNBAGAME-26JAN31MINMEM-MIN,KXNBAGAME-26JAN31MINMEM,Minnesota at Memphis Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,MIN,1142769.0,2026-02-01T03:27:27Z,2026-02-01T03:28:56.845647Z
2025-12-18,DEN,ORL,KXNBAGAME-25DEC18ORLDEN-ORL,KXNBAGAME-25DEC18ORLDEN,Orlando vs Denver Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,ORL,1133184.0,2025-12-19T04:34:39.007528Z,2025-12-19T04:44:03.201092Z
2025-10-22,CHA,BKN,KXNBAGAME-25OCT22BKNCHA-CHA,KXNBAGAME-25OCT22BKNCHA,Brooklyn vs Charlotte Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,CHA,1132272.0,2025-10-23T02:00:23.999467Z,2025-10-23T02:09:44.820417Z
2025-12-05,HOU,PHX,KXNBAGAME-25DEC05PHXHOU-PHX,KXNBAGAME-25DEC05PHXHOU,Phoenix vs Houston Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,PHX,1124022.0,2025-12-06T03:30:04.812248Z,2025-12-06T03:39:24.496063Z
2025-11-10,UTA,MIN,KXNBAGAME-25NOV10MINUTA-UTA,KXNBAGAME-25NOV10MINUTA,Minnesota vs Utah Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,UTA,1103290.0,2025-11-11T04:44:32.753325Z,2025-11-11T04:53:53.214148Z
2025-12-05,CHI,IND,KXNBAGAME-25DEC05INDCHI-CHI,KXNBAGAME-25DEC05INDCHI,Indiana vs Chicago Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,CHI,1098439.0,2025-12-06T03:39:51.825904Z,2025-12-06T03:49:11.857478Z
2025-12-23,CLE,NOP,KXNBAGAME-25DEC23NOPCLE-NOP,KXNBAGAME-25DEC23NOPCLE,New Orleans vs Cleveland Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,NOP,1076281.0,2025-12-24T03:10:18.801971Z,2025-12-24T03:19:39.695393Z
2025-05-16,NYK,BOS,KXNBAGAME-25MAY16BOSNYK-BOS,KXNBAGAME-25MAY16BOSNYK,Boston vs New York Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,BOS,1071298.0,2025-05-17T02:44:10.201432Z,2025-05-17T02:53:06.098379Z
2025-05-10,NYK,BOS,KXNBAGAME-25MAY10BOSNYK-NYK,KXNBAGAME-25MAY10BOSNYK,Boston vs New York Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,NYK,1058747.0,2025-05-10T22:16:21.128721Z,2025-05-10T22:24:41.288822Z
2025-05-09,IND,CLE,KXNBAGAME-25MAY09CLEIND-IND,KXNBAGAME-25MAY09CLEIND,Cleveland vs Indiana Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,IND,1049952.0,2025-05-10T02:34:23.405224Z,2025-05-10T02:42:43.298442Z
2025-11-09,NYK,BKN,KXNBAGAME-25NOV09BKNNYK-BKN,KXNBAGAME-25NOV09BKNNYK,Brooklyn vs New York K Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,BKN,1047079.0,2025-11-10T01:54:27.936737Z,2025-11-10T02:03:47.773788Z
2025-05-05,BOS,NYK,KXNBAGAME-25MAY05NYKBOS-NYK,KXNBAGAME-25MAY05NYKBOS,New York vs Boston Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,NYK,1045058.0,2025-05-06T01:56:18.349374Z,2025-05-06T02:04:39.159095Z
2026-01-10,CHI,DAL,KXNBAGAME-26JAN10DALCHI-DAL,KXNBAGAME-26JAN10DALCHI,Dallas at Chicago Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,DAL,1036885.0,2026-01-11T03:29:44.015097Z,2026-01-11T03:39:07.611881Z
2026-02-03,MIL,CHI,KXNBAGAME-26FEB03CHIMIL-CHI,KXNBAGAME-26FEB03CHIMIL,Chicago at Milwaukee Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,CHI,1035979.0,2026-02-04T03:35:29Z,2026-02-04T03:37:06.88689Z
2025-11-20,MEM,SAC,KXNBAGAME-25NOV20SACMEM-SAC,KXNBAGAME-25NOV20SACMEM,Sacramento vs Memphis Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,SAC,1021071.0,2025-11-21T03:29:43.159465Z,2025-11-21T03:39:03.288566Z
2025-11-07,BKN,DET,KXNBAGAME-25NOV07DETBKN-BKN,KXNBAGAME-25NOV07DETBKN,Detroit vs Brooklyn Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,BKN,1015310.0,2025-11-08T03:24:35.047494Z,2025-11-08T03:33:55.916283Z
2025-05-06,CLE,IND,KXNBAGAME-25MAY06INDCLE-IND,KXNBAGAME-25MAY06INDCLE,Indiana vs Cleveland Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,IND,1008978.0,2025-05-07T01:52:28.538863Z,2025-05-07T02:00:48.756508Z
2025-11-05,MEM,HOU,KXNBAGAME-25NOV05HOUMEM-MEM,KXNBAGAME-25NOV05HOUMEM,Houston vs Memphis Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,MEM,996106.0,2025-11-06T03:40:11.626647Z,2025-11-06T03:49:31.929613Z
2025-12-06,MIA,SAC,KXNBAGAME-25DEC06SACMIA-MIA,KXNBAGAME-25DEC06SACMIA,Sacramento vs Miami Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,MIA,984853.0,2025-12-07T03:34:36.288276Z,2025-12-07T03:43:56.640779Z
2025-11-17,MIN,DAL,KXNBAGAME-25NOV17DALMIN-DAL,KXNBAGAME-25NOV17DALMIN,Dallas vs Minnesota Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,DAL,984185.0,2025-11-18T03:44:34.201965Z,2025-11-18T03:53:57.308033Z
2025-11-02,OKC,NOP,KXNBAGAME-25NOV02NOPOKC-NOP,KXNBAGAME-25NOV02NOPOKC,New Orleans vs Oklahoma City Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,NOP,977507.0,2025-11-02T23:11:13.267836Z,2025-11-02T23:20:34.004474Z
2025-11-07,WAS,CLE,KXNBAGAME-25NOV07CLEWAS-WAS,KXNBAGAME-25NOV07CLEWAS,Cleveland vs Washington Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,WAS,969522.0,2025-11-08T02:44:49.46903Z,2025-11-08T02:54:09.927737Z
2025-10-22,ATL,TOR,KXNBAGAME-25OCT22TORATL-ATL,KXNBAGAME-25OCT22TORATL,Toronto vs Atlanta Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,ATL,963636.0,2025-10-23T02:29:59.45035Z,2025-10-23T02:39:19.803057Z
2025-10-27,NOP,BOS,KXNBAGAME-25OCT27BOSNOP-NOP,KXNBAGAME-25OCT27BOSNOP,Boston vs New Orleans Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,NOP,958973.0,2025-10-28T02:36:39.276157Z,2025-10-28T02:45:59.445995Z
2026-03-16,CHI,MEM,KXNBAGAME-26MAR16MEMCHI-MEM,KXNBAGAME-26MAR16MEMCHI,Memphis at Chicago Winner?,,finalized,live,0.5,0.295,2026-03-16T23:38:00+00:00,0.5,0.01,0.705,MEM,957575.0,2026-03-17T02:28:10Z,2026-03-17T02:29:39.725632Z
2025-05-11,IND,CLE,KXNBAGAME-25MAY11CLEIND-CLE,KXNBAGAME-25MAY11CLEIND,Cleveland vs Indiana Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,CLE,956828.0,2025-05-12T02:56:24.703274Z,2025-05-12T03:04:44.288257Z
2025-10-25,ATL,OKC,KXNBAGAME-25OCT25OKCATL-OKC,KXNBAGAME-25OCT25OKCATL,Oklahoma City vs Atlanta Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,OKC,940139.0,2025-10-26T02:02:12.762059Z,2025-10-26T02:11:32.872174Z
2025-05-10,GSW,MIN,KXNBAGAME-25MAY10MINGSW-GSW,KXNBAGAME-25MAY10MINGSW,Minnesota vs Golden State Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,GSW,934330.0,2025-05-11T03:36:24.432137Z,2025-05-11T03:44:44.288531Z
2025-11-12,NOP,POR,KXNBAGAME-25NOV12PORNOP-POR,KXNBAGAME-25NOV12PORNOP,Portland vs New Orleans Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,POR,934046.0,2025-11-13T03:54:32.737889Z,2025-11-13T04:03:53.308575Z
2025-11-24,MIL,POR,KXNBAGAME-25NOV24PORMIL-MIL,KXNBAGAME-25NOV24PORMIL,Portland vs Milwaukee Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,MIL,933162.0,2025-11-25T03:59:51.073669Z,2025-11-25T04:09:12.286057Z
2025-12-18,SAS,WAS,KXNBAGAME-25DEC18WASSAS-WAS,KXNBAGAME-25DEC18WASSAS,Washington vs San Antonio Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,WAS,931832.0,2025-12-19T04:11:03.23008Z,2025-12-19T04:20:31.308165Z
2025-12-27,MIA,IND,KXNBAGAME-25DEC27INDMIA-IND,KXNBAGAME-25DEC27INDMIA,Indiana vs Miami Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,IND,916223.0,2025-12-28T03:50:17.822264Z,2025-12-28T03:59:41.726026Z
2025-12-27,HOU,CLE,KXNBAGAME-25DEC27CLEHOU-CLE,KXNBAGAME-25DEC27CLEHOU,Cleveland vs Houston Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,CLE,902636.0,2025-12-28T03:40:37.34178Z,2025-12-28T03:50:05.84677Z
2025-11-08,SAS,NOP,KXNBAGAME-25NOV08NOPSAS-SAS,KXNBAGAME-25NOV08NOPSAS,New Orleans vs San Antonio Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,SAS,885502.0,2025-11-09T03:44:38.296093Z,2025-11-09T03:53:58.798731Z
2026-03-13,DAL,CLE,KXNBAGAME-26MAR13CLEDAL-DAL,KXNBAGAME-26MAR13CLEDAL,Cleveland at Dallas Winner?,,finalized,live,0.5,0.145,2026-03-13T23:12:00+00:00,0.5,0.01,0.145,DAL,868204.0,2026-03-14T02:02:40Z,2026-03-14T02:04:18.791699Z
2025-11-03,MEM,DET,KXNBAGAME-25NOV03DETMEM-DET,KXNBAGAME-25NOV03DETMEM,Detroit vs Memphis Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,DET,862186.0,2025-11-04T04:05:14.305653Z,2025-11-04T04:14:34.578026Z
2025-11-12,HOU,WAS,KXNBAGAME-25NOV12WASHOU-WAS,KXNBAGAME-25NOV12WASHOU,Washington vs Houston Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,WAS,856872.0,2025-11-13T03:59:40.190858Z,2025-11-13T04:09:00.31285Z
2025-11-14,HOU,POR,KXNBAGAME-25NOV14PORHOU-HOU,KXNBAGAME-25NOV14PORHOU,Portland vs Houston Winner?,,finalized,historical,0.5,,,0.5,0.99,0.5,HOU,847787.0,2025-11-15T03:39:34.184848Z,2025-11-15T03:48:54.259005Z
2025-11-30,UTA,HOU,KXNBAGAME-25NOV30HOUUTA-UTA,KXNBAGAME-25NOV30HOUUTA,Houston vs Utah Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,UTA,839490.0,2025-11-30T22:49:50.356913Z,2025-11-30T22:59:10.652026Z
2025-11-05,BOS,WAS,KXNBAGAME-25NOV05WASBOS-WAS,KXNBAGAME-25NOV05WASBOS,Washington vs Boston Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,WAS,831346.0,2025-11-06T03:05:14.907609Z,2025-11-06T03:14:34.911587Z
2025-11-02,TOR,MEM,KXNBAGAME-25NOV02MEMTOR-MEM,KXNBAGAME-25NOV02MEMTOR,Memphis vs Toronto Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,MEM,827097.0,2025-11-03T01:40:25.787557Z,2025-11-03T01:49:45.973684Z
2025-11-02,CHA,UTA,KXNBAGAME-25NOV02UTACHA-UTA,KXNBAGAME-25NOV02UTACHA,Utah vs Charlotte Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,UTA,825654.0,2025-11-03T01:50:21.314415Z,2025-11-03T01:59:41.925638Z
2025-10-22,MIL,WAS,KXNBAGAME-25OCT22WASMIL-WAS,KXNBAGAME-25OCT22WASMIL,Washington vs Milwaukee Winner?,,finalized,historical,0.5,,,0.5,0.01,0.5,WAS,820619.0,2025-10-23T03:04:47.482443Z,2025-10-23T03:14:07.778205Z
