GAME_DATE,home_TEAM_ABBREVIATION,away_TEAM_ABBREVIATION,home_REST_DAYS,away_REST_DAYS,home_SPLIT_WIN_PCT,away_SPLIT_WIN_PCT,home_ROLLING_5_WIN,home_ROLLING_10_WIN,away_ROLLING_5_WIN,away_ROLLING_10_WIN,home_ROLLING_5_OFF_RATING,home_ROLLING_5_DEF_RATING,home_ROLLING_5_PACE,away_ROLLING_5_OFF_RATING,away_ROLLING_5_DEF_RATING,away_ROLLING_5_PACE,home_WIN,kalshi_market_ticker,kalshi_event_ticker,kalshi_market_title,kalshi_market_subtitle,kalshi_market_status,kalshi_market_source,kalshi_yes_price,kalshi_no_price,kalshi_last_price,kalshi_price_home_win,kalshi_yes_team,kalshi_volume,kalshi_close_time,kalshi_settlement_ts
2025-12-05,ATL,DEN,1.0,1.0,0.4545454545454545,0.7857142857142857,0.4,0.5,0.6,0.6,106.98,112.9,102.686,131.9,124.48000000000002,98.6,0,KXNBAGAME-25DEC05DENATL-DEN,KXNBAGAME-25DEC05DENATL,Denver vs Atlanta Winner?,,finalized,live,0.5,0.5,0.99,0.5,DEN,5430256.0,2025-12-06T03:15:07.908174Z,2025-12-06T03:24:28.83133Z
2025-12-14,ATL,PHI,1.0,1.0,0.4166666666666667,0.5454545454545454,0.2,0.5,0.8,0.6,110.88,118.14,102.4,112.61999999999998,103.86,99.5,1,KXNBAGAME-25DEC14PHIATL-PHI,KXNBAGAME-25DEC14PHIATL,Philadelphia vs Atlanta Winner?,,finalized,live,0.5,0.5,0.01,0.5,PHI,4322298.0,2025-12-15T01:44:42.986392Z,2025-12-15T01:54:48.761652Z
2025-12-19,ATL,SAS,0.0,0.0,0.4615384615384615,0.6470588235294118,0.4,0.4,0.8,0.7,119.86,122.9,104.4,119.38000000000002,112.58,102.5,0,KXNBAGAME-25DEC19SASATL-SAS,KXNBAGAME-25DEC19SASATL,San Antonio vs Atlanta Winner?,,finalized,live,0.5,0.5,0.99,0.5,SAS,1312620.0,2025-12-20T02:50:15.214983Z,2025-12-20T02:59:41.373244Z
2025-12-21,ATL,CHI,1.0,1.0,0.4285714285714285,0.375,0.4,0.4,0.6,0.3,113.02,121.42,104.5,114.22,117.82,102.2,0,KXNBAGAME-25DEC21CHIATL-ATL,KXNBAGAME-25DEC21CHIATL,Chicago vs Atlanta Winner?,,finalized,live,0.5,0.5,0.01,0.5,ATL,3004263.0,2025-12-21T23:20:19.213981Z,2025-12-21T23:29:43.302318Z
2025-12-23,ATL,CHI,1.0,1.0,0.4,0.4117647058823529,0.2,0.3,0.8,0.4,115.12,126.58,105.8,123.2,119.42,104.9,0,KXNBAGAME-25DEC23CHIATL-CHI,KXNBAGAME-25DEC23CHIATL,Chicago vs Atlanta Winner?,,finalized,live,0.5,0.5,0.99,0.5,CHI,2130988.0,2025-12-24T03:20:08.270656Z,2025-12-24T03:29:29.629999Z
2025-12-26,ATL,MIA,2.0,2.0,0.375,0.2941176470588235,0.2,0.2,0.2,0.2,116.82,123.12,105.9,106.8,115.61999999999998,99.5,0,KXNBAGAME-25DEC26MIAATL-ATL,KXNBAGAME-25DEC26MIAATL,Miami vs Atlanta Winner?,,finalized,live,0.5,0.5,0.01,0.5,ATL,2368689.0,2025-12-27T02:30:36.244964Z,2025-12-27T02:40:01.851309Z
2025-12-27,ATL,NYK,0.0,1.0,0.3529411764705882,0.5625,0.0,0.2,0.6,0.8,113.7,123.32,107.3,116.32,117.94,100.4,0,KXNBAGAME-25DEC27NYKATL-ATL,KXNBAGAME-25DEC27NYKATL,New York vs Atlanta Winner?,,finalized,live,0.5,0.5,0.01,0.5,ATL,2476192.0,2025-12-28T03:55:08.499709Z,2025-12-28T04:04:31.78733Z
2025-12-31,ATL,MIN,1.0,1.0,0.3333333333333333,0.5263157894736842,0.0,0.2,0.6,0.6,118.9,124.72,107.6,114.94,109.98,101.574,1,KXNBAGAME-25DEC31MINATL-MIN,KXNBAGAME-25DEC31MINATL,Minnesota vs Atlanta Winner?,,finalized,live,0.5,0.5,0.01,0.5,MIN,1997316.0,2025-12-31T22:30:19.439336Z,2025-12-31T22:39:46.562756Z
2026-01-07,ATL,NOP,1.0,0.0,0.3684210526315789,0.125,0.4,0.2,0.0,0.2,110.98,112.86,105.0,110.5,122.56000000000002,101.7,1,KXNBAGAME-26JAN07NOPATL-NOP,KXNBAGAME-26JAN07NOPATL,New Orleans at Atlanta Winner?,,finalized,live,0.5,0.5,0.01,0.5,NOP,543171.0,2026-01-08T03:01:22.951955Z,2026-01-08T03:10:50.956379Z
2026-01-17,ATL,BOS,1.0,1.0,0.4,0.6086956521739131,0.6,0.5,0.4,0.6,111.96,108.92,101.8,116.14,115.1,94.2,0,KXNBAGAME-26JAN17BOSATL-BOS,KXNBAGAME-26JAN17BOSATL,Boston at Atlanta Winner?,,finalized,live,0.5,0.5,0.99,0.5,BOS,736558.0,2026-01-18T02:57:43.353456Z,2026-01-18T02:59:20.992554Z
2026-01-19,ATL,MIL,1.0,3.0,0.3809523809523809,0.4166666666666667,0.4,0.5,0.2,0.5,110.08,115.36,101.5,109.64,120.26,97.0,0,KXNBAGAME-26JAN19MILATL-MIL,KXNBAGAME-26JAN19MILATL,Milwaukee at Atlanta Winner?,,finalized,live,0.5,0.5,0.99,0.5,MIL,5471297.0,2026-01-19T20:48:07.704657Z,2026-01-19T20:49:41.330463Z
2026-01-23,ATL,PHX,1.0,2.0,0.3636363636363636,0.5357142857142857,0.2,0.4,0.6,0.7,107.78,120.48,103.5,117.72,114.54,98.1,1,KXNBAGAME-26JAN23PHXATL-PHX,KXNBAGAME-26JAN23PHXATL,Phoenix at Atlanta Winner?,,finalized,live,0.5,0.5,0.01,0.5,PHX,2977412.0,2026-01-24T02:51:35.393866Z,2026-01-24T02:53:10.175974Z
2026-01-26,ATL,IND,2.0,2.0,0.391304347826087,0.1666666666666666,0.4,0.5,0.4,0.5,106.58,113.24,103.4,105.32,115.5,101.6,1,KXNBAGAME-26JAN26INDATL-ATL,KXNBAGAME-26JAN26INDATL,Indiana at Atlanta Winner?,,finalized,live,0.5,0.5,0.99,0.5,ATL,6300440.0,2026-01-26T21:01:03.942239Z,2026-01-26T21:02:40.647608Z
2026-01-29,ATL,HOU,0.0,0.0,0.4166666666666667,0.5185185185185185,0.8,0.6,0.6,0.6,114.86,108.96,102.9,109.92,109.88,97.928,0,KXNBAGAME-26JAN29HOUATL-ATL,KXNBAGAME-26JAN29HOUATL,Houston at Atlanta Winner?,,finalized,live,0.5,0.5,0.01,0.5,ATL,2241376.0,2026-01-30T03:30:19Z,2026-01-30T03:31:57.095583Z
2026-02-05,ATL,UTA,1.0,1.0,0.4,0.2307692307692307,0.6,0.5,0.2,0.2,113.52,111.6,102.5,110.8,117.64,100.6,1,KXNBAGAME-26FEB05UTAATL-ATL,KXNBAGAME-26FEB05UTAATL,Utah at Atlanta Winner?,,finalized,live,0.5,0.5,0.99,0.5,ATL,3832755.0,2026-02-06T03:05:31Z,2026-02-06T03:07:10.548787Z
2026-02-07,ATL,CHA,1.0,1.0,0.4230769230769231,0.4516129032258064,0.6,0.6,1.0,0.9,114.18,114.36,100.3,115.56,107.82,96.2,0,KXNBAGAME-26FEB07CHAATL-CHA,KXNBAGAME-26FEB07CHAATL,Charlotte at Atlanta Winner?,,finalized,live,0.5,0.5,0.99,0.5,CHA,4154138.0,2026-02-08T03:13:32Z,2026-02-08T03:15:10.045648Z
2026-02-20,ATL,MIA,0.0,7.0,0.4074074074074074,0.4193548387096774,0.4,0.5,0.4,0.5,113.96,117.76000000000002,102.0,112.5,107.78,102.412,0,KXNBA1HWINNER-26FEB20MIAATL-TIE,KXNBA1HWINNER-26FEB20MIAATL,Miami vs Atlanta: First Half Winner?,,finalized,live,0.005,0.995,0.12,0.995,MIA,98.0,2026-02-21T01:37:39Z,2026-02-21T01:43:46.356101Z
2026-02-22,ATL,BKN,1.0,1.0,0.3928571428571428,0.2580645161290322,0.2,0.4,0.4,0.3,108.36,118.58,102.8,104.34,110.76,101.3,1,KXNBAGAME-26FEB22BKNATL-ATL,KXNBAGAME-26FEB22BKNATL,Brooklyn at Atlanta Winner?,,finalized,live,0.995,0.005,0.99,0.995,ATL,2526337.0,2026-02-22T23:12:44Z,2026-02-22T23:14:16.494652Z
2026-02-24,ATL,WAS,1.0,1.0,0.4137931034482758,0.2142857142857142,0.4,0.4,0.4,0.4,107.78,114.26,102.6,108.78,119.21999999999998,104.8,1,KXNBAGAME-26FEB24WASATL-WAS,KXNBAGAME-26FEB24WASATL,Washington at Atlanta Winner?,,finalized,live,0.005,0.995,0.01,0.995,WAS,792261.0,2026-02-25T03:44:24Z,2026-02-25T03:45:55.683695Z
2026-02-26,ATL,WAS,1.0,1.0,0.4333333333333333,0.2068965517241379,0.6,0.5,0.4,0.4,109.16,107.36,101.9,108.38,116.73999999999998,104.7,1,KXNBAGAME-26FEB26WASATL-WAS,KXNBAGAME-26FEB26WASATL,Washington at Atlanta Winner?,,finalized,live,0.005,0.995,0.01,0.995,WAS,644070.0,2026-02-27T02:56:00Z,2026-02-27T02:57:37.433294Z
2026-03-01,ATL,POR,2.0,0.0,0.4516129032258064,0.40625,0.8,0.6,0.4,0.6,110.88,103.48,103.4,104.36,113.74,101.3,1,KXNBAGAME-26MAR01PORATL-ATL,KXNBAGAME-26MAR01PORATL,Portland at Atlanta Winner?,,finalized,live,0.995,0.005,0.99,0.995,ATL,1240752.0,2026-03-02T01:30:59Z,2026-03-02T01:32:36.802726Z
2026-03-07,ATL,PHI,2.0,2.0,0.46875,0.5483870967741935,1.0,0.6,0.6,0.4,122.42,100.98,102.1,109.24,114.76,101.2,1,KXNBAGAME-26MAR07PHIATL-PHI,KXNBAGAME-26MAR07PHIATL,Philadelphia at Atlanta Winner?,,finalized,live,0.005,0.995,0.01,0.995,PHI,4384681.0,2026-03-08T01:44:08Z,2026-03-08T01:45:38.877373Z
2026-03-10,ATL,DAL,2.0,1.0,0.4848484848484848,0.2727272727272727,1.0,0.7,0.0,0.2,122.74,101.84,103.5,96.56000000000002,115.28,99.8,1,KXNBAGAME-26MAR10DALATL-DAL,KXNBAGAME-26MAR10DALATL,Dallas at Atlanta Winner?,,finalized,live,0.005,0.995,0.01,0.995,DAL,1700803.0,2026-03-11T02:42:14Z,2026-03-11T02:43:46.934056Z
2026-03-12,ATL,BKN,1.0,1.0,0.5,0.25,1.0,0.8,0.4,0.2,125.14,105.58,102.4,109.8,122.96,98.8,1,KXNBAGAME-26MAR12BKNATL-BKN,KXNBAGAME-26MAR12BKNATL,Brooklyn at Atlanta Winner?,,finalized,live,0.005,0.995,0.01,0.995,BKN,1200122.0,2026-03-13T02:04:17Z,2026-03-13T02:05:55.421435Z
2026-03-14,ATL,MIL,1.0,1.0,0.5142857142857142,0.4117647058823529,1.0,0.9,0.2,0.3,123.4,107.26,100.8,108.96,121.58,98.7,1,KXNBAGAME-26MAR14MILATL-MIL,KXNBAGAME-26MAR14MILATL,Milwaukee at Atlanta Winner?,,finalized,live,0.005,0.995,0.01,0.995,MIL,1345050.0,2026-03-14T21:31:32Z,2026-03-14T21:33:08.753443Z
2026-03-16,ATL,ORL,1.0,1.0,0.5277777777777778,0.5277777777777778,1.0,0.9,1.0,0.8,121.84,107.62,100.0,123.32,107.74,100.73,1,KXNBAGAME-26MAR16ORLATL-ORL,KXNBAGAME-26MAR16ORLATL,Orlando at Atlanta Winner?,,finalized,live,0.005,0.995,0.01,0.995,ORL,4158257.0,2026-03-17T01:58:23Z,2026-03-17T01:59:59.908328Z
2026-03-21,ATL,GSW,0.0,0.0,0.5405405405405406,0.3947368421052631,0.8,0.9,0.2,0.2,113.94,107.0,102.1,110.72,117.62,99.7,1,KXNBAGAME-26MAR21GSWATL-ATL,KXNBAGAME-26MAR21GSWATL,Golden State at Atlanta Winner?,,finalized,live,0.995,0.005,0.99,0.995,ATL,1278459.0,2026-03-22T02:42:12Z,2026-03-22T02:43:50.921932Z
2026-03-23,ATL,MEM,1.0,1.0,0.5526315789473685,0.3333333333333333,0.8,0.9,0.2,0.1,117.04,108.76,102.7,109.44,122.44,101.2,1,KXNBAGAME-26MAR23MEMATL-MEM,KXNBAGAME-26MAR23MEMATL,Memphis at Atlanta Winner?,,finalized,live,0.005,0.995,0.01,0.995,MEM,755920.0,2026-03-24T02:02:20Z,2026-03-24T02:03:50.851017Z
2025-04-20,BOS,ORL,6.0,4.0,0.6976744186046512,0.4418604651162791,0.8,0.8,0.8,0.7,114.64,101.96,92.476,116.98,105.32,97.3,1,KXNBAGAME-25APR20ORLBOS-BOS,KXNBAGAME-25APR20ORLBOS,Orlando vs Boston: Game 1 Winner? Winner?,,finalized,live,0.995,0.005,0.99,0.995,BOS,317645.0,2025-04-20T22:03:35.680622Z,2025-04-20T22:11:55.77783Z
2025-04-23,BOS,ORL,2.0,2.0,0.7045454545454546,0.4318181818181818,0.8,0.8,0.6,0.7,110.76000000000002,101.74,91.876,112.22,105.9,95.3,1,KXNBAGAME-25APR23ORLBOS-ORL,KXNBAGAME-25APR23ORLBOS,Orlando vs Boston Winner?,,finalized,live,0.005,0.995,0.01,0.995,ORL,245661.0,2025-04-24T01:42:15.863478Z,2025-04-24T01:50:35.376208Z
2025-04-29,BOS,ORL,1.0,1.0,0.7111111111111111,0.4222222222222222,0.8,0.8,0.4,0.6,112.3,103.82,89.8,110.23999999999998,111.43999999999998,90.8,1,KXNBASERIES-25ORLBOS-ORL,KXNBASERIES-25ORLBOS,Orlando vs Boston Series Winner?,,finalized,live,0.5,0.5,0.01,0.5,ORL,698246.0,2025-04-30T03:15:46.745973Z,2025-04-30T03:16:49.752581Z
2025-05-05,BOS,NYK,5.0,3.0,0.717391304347826,0.6086956521739131,0.8,0.8,0.6,0.5,117.44,103.84,90.4,107.0,108.32,97.7,0,KXNBAGAME-25MAY05NYKBOS-NYK,KXNBAGAME-25MAY05NYKBOS,New York vs Boston Winner?,,finalized,live,0.5,0.5,0.99,0.5,NYK,1045058.0,2025-05-06T01:56:18.349374Z,2025-05-06T02:04:39.159095Z
2025-05-07,BOS,NYK,1.0,1.0,0.7021276595744681,0.6170212765957447,0.6,0.7,0.8,0.6,114.56,105.24,91.384,108.8,108.06,96.884,0,KXNBAGAME-25MAY07NYKBOS-NYK,KXNBAGAME-25MAY07NYKBOS,New York vs Boston Winner?,,finalized,live,0.5,0.5,0.99,0.5,NYK,1638004.0,2025-05-08T01:32:14.749127Z,2025-05-08T01:40:34.766187Z
2025-05-14,BOS,NYK,1.0,1.0,0.6875,0.625,0.4,0.6,0.8,0.7,115.42,105.68,92.784,109.06,111.78,94.684,1,KXNBAGAME-25MAY14NYKBOS-NYK,KXNBAGAME-25MAY14NYKBOS,New York vs Boston Winner?,,finalized,live,0.5,0.5,0.01,0.5,NYK,2149225.0,2025-05-15T01:52:23.029524Z,2025-05-15T02:00:43.504375Z
2025-10-12,BOS,CLE,1.0,2.0,0.0,0.0,0.4,0.5,0.2,0.4,113.04,114.06,97.1,109.04,111.66,104.6,1,KXNBAGAME-25OCT12CLEBOS-CLE,KXNBAGAME-25OCT12CLEBOS,Cleveland vs Boston Winner?,,finalized,live,0.5,0.5,0.01,0.5,CLE,70085.0,2025-10-13T01:50:47.721513Z,2025-10-13T01:59:10.896978Z
2025-10-15,BOS,TOR,2.0,2.0,1.0,1.0,0.6,0.5,0.6,0.5,114.1,108.14,100.1,109.56,109.16,105.4,1,KXNBAGAME-25OCT15TORBOS-TOR,KXNBAGAME-25OCT15TORBOS,Toronto vs Boston Winner?,,finalized,live,0.5,0.5,0.01,0.5,TOR,256642.0,2025-10-16T02:39:40.395082Z,2025-10-16T02:49:01.109093Z
2025-10-22,BOS,PHI,6.0,4.0,1.0,0.0,0.6,0.5,0.2,0.2,106.36,105.36,103.8,98.48,110.26,104.0,0,KXNBAGAME-25OCT22PHIBOS-PHI,KXNBAGAME-25OCT22PHIBOS,Philadelphia vs Boston Winner?,,finalized,live,0.5,0.5,0.99,0.5,PHI,3571558.0,2025-10-23T02:30:05.063282Z,2025-10-23T02:39:32.371506Z
2025-10-29,BOS,CLE,1.0,1.0,0.6666666666666666,0.4,0.4,0.5,0.8,0.4,112.1,108.8,99.3,114.92,106.36,103.5,1,KXNBAGAME-25OCT29CLEBOS-CLE,KXNBAGAME-25OCT29CLEBOS,Cleveland vs Boston Winner?,,finalized,live,0.5,0.5,0.01,0.5,CLE,4767966.0,2025-10-30T01:55:10.265996Z,2025-10-30T02:04:31.311433Z
2025-11-01,BOS,HOU,0.0,2.0,0.75,0.75,0.6,0.6,0.6,0.7,117.52,109.9,95.9,125.24,113.64,99.504,0,KXNBAGAME-25NOV01HOUBOS-BOS,KXNBAGAME-25NOV01HOUBOS,Houston vs Boston Winner?,,finalized,live,0.5,0.5,0.01,0.5,BOS,1521233.0,2025-11-02T02:30:11.596401Z,2025-11-02T02:39:31.999987Z
2025-11-03,BOS,UTA,1.0,0.0,0.6,0.0,0.6,0.5,0.2,0.3,117.92,113.72,96.7,108.78,117.96,102.85,0,KXNBAGAME-25NOV03UTABOS-UTA,KXNBAGAME-25NOV03UTABOS,Utah vs Boston Winner?,,finalized,live,0.5,0.5,0.99,0.5,UTA,2404042.0,2025-11-04T03:35:20.987826Z,2025-11-04T03:44:41.590653Z
2025-11-05,BOS,WAS,1.0,1.0,0.5,0.3333333333333333,0.6,0.5,0.0,0.2,116.56,111.32,96.2,103.62,122.14,104.096,1,KXNBAGAME-25NOV05WASBOS-WAS,KXNBAGAME-25NOV05WASBOS,Washington vs Boston Winner?,,finalized,live,0.5,0.5,0.01,0.5,WAS,831346.0,2025-11-06T03:05:14.907609Z,2025-11-06T03:14:34.911587Z
2025-11-12,BOS,MEM,0.0,0.0,0.5714285714285714,0.3333333333333333,0.4,0.5,0.2,0.3,115.84,112.1,96.8,107.58,114.44,102.8,1,KXNBAGAME-25NOV12MEMBOS-BOS,KXNBAGAME-25NOV12MEMBOS,Memphis vs Boston Winner?,,finalized,live,0.5,0.5,0.99,0.5,BOS,704448.0,2025-11-13T03:09:42.533857Z,2025-11-13T03:19:02.278351Z
2025-11-21,BOS,BKN,2.0,2.0,0.6666666666666666,0.3,0.8,0.6,0.2,0.2,121.21999999999998,109.96,94.9,111.32,121.0,95.5,0,KXNBAGAME-25NOV21BKNBOS-BOS,KXNBAGAME-25NOV21BKNBOS,Brooklyn vs Boston Winner?,,finalized,live,0.5,0.5,0.01,0.5,BOS,3864659.0,2025-11-22T03:14:50.822407Z,2025-11-22T03:24:11.137973Z
2025-11-23,BOS,ORL,1.0,0.0,0.6,0.5555555555555556,0.6,0.5,0.8,0.7,119.74,110.73999999999998,95.2,118.58,108.94,99.21,1,KXNBAGAME-25NOV23ORLBOS-ORL,KXNBAGAME-25NOV23ORLBOS,Orlando vs Boston Winner?,,finalized,live,0.5,0.5,0.01,0.5,ORL,1166008.0,2025-11-24T01:44:48.434292Z,2025-11-24T01:54:09.151165Z
2025-11-26,BOS,DET,2.0,1.0,0.6363636363636364,0.75,0.8,0.6,1.0,1.0,126.92,115.64,95.8,121.2,111.5,100.9,1,KXNBAGAME-25NOV26DETBOS-DET,KXNBAGAME-25NOV26DETBOS,Detroit vs Boston Winner?,,finalized,live,0.5,0.5,0.01,0.5,DET,9287810.0,2025-11-27T01:04:59.393006Z,2025-11-27T01:14:20.75844Z
2025-12-02,BOS,NYK,1.0,1.0,0.6666666666666666,0.5,0.6,0.7,0.8,0.7,122.56,121.92,96.7,123.1,111.74,96.5,1,KXNBAGAME-25DEC02NYKBOS-NYK,KXNBAGAME-25DEC02NYKBOS,New York K vs Boston Winner?,,finalized,live,0.5,0.5,0.01,0.5,NYK,4727399.0,2025-12-03T03:49:49.023879Z,2025-12-03T03:59:10.457532Z
2025-12-15,BOS,DET,3.0,2.0,0.7142857142857143,0.6666666666666666,0.8,0.7,0.8,0.7,130.5,115.73999999999998,95.1,118.84,110.54,100.3,0,KXNBAGAME-25DEC15DETBOS-DET,KXNBAGAME-25DEC15DETBOS,Detroit vs Boston Winner?,,finalized,live,0.5,0.5,0.99,0.5,DET,5875520.0,2025-12-16T03:00:19.918994Z,2025-12-16T03:09:42.287304Z
2025-12-19,BOS,MIA,3.0,0.0,0.6666666666666666,0.3333333333333333,0.6,0.7,0.2,0.4,125.44,113.32,96.0,104.16,109.7,100.7,1,KXNBAGAME-25DEC19MIABOS-MIA,KXNBAGAME-25DEC19MIABOS,Miami vs Boston Winner?,,finalized,live,0.5,0.5,0.01,0.5,MIA,3709670.0,2025-12-20T02:44:36.584012Z,2025-12-20T02:54:01.90022Z
2025-12-22,BOS,IND,1.0,1.0,0.6875,0.1333333333333333,0.6,0.7,0.2,0.4,118.74,114.66,96.0,106.8,114.28,99.7,1,KXNBAGAME-25DEC22INDBOS-IND,KXNBAGAME-25DEC22INDBOS,Indiana vs Boston Winner?,,finalized,live,0.5,0.5,0.01,0.5,IND,3533139.0,2025-12-23T03:00:38.49992Z,2025-12-23T03:09:59.89036Z
2026-01-05,BOS,CHI,1.0,1.0,0.7058823529411765,0.4444444444444444,0.8,0.7,0.4,0.7,131.45999999999998,116.44,98.6,110.6,116.96,101.0,1,KXNBAGAME-26JAN05CHIBOS-CHI,KXNBAGAME-26JAN05CHIBOS,Chicago vs Boston Winner?,,finalized,live,0.5,0.5,0.01,0.5,CHI,1628130.0,2026-01-06T02:50:06.156975Z,2026-01-06T02:59:29.482441Z
2026-01-07,BOS,DEN,1.0,1.0,0.7222222222222222,0.6666666666666666,0.8,0.8,0.4,0.4,128.22,114.24,97.0,117.2,124.42,96.566,0,KXNBAGAME-26JAN07DENBOS-DEN,KXNBAGAME-26JAN07DENBOS,Denver at Boston Winner?,,finalized,live,0.5,0.5,0.99,0.5,DEN,7207335.0,2026-01-08T02:42:50.851344Z,2026-01-08T02:52:11.674641Z
2026-01-09,BOS,TOR,1.0,1.0,0.6842105263157895,0.6190476190476191,0.8,0.8,0.8,0.6,130.95999999999998,116.61999999999998,95.0,112.82,106.02,99.0,1,KXNBAGAME-26JAN09TORBOS-TOR,KXNBAGAME-26JAN09TORBOS,Toronto at Boston Winner?,,finalized,live,0.5,0.5,0.01,0.5,TOR,5093499.0,2026-01-10T02:40:14.536914Z,2026-01-10T02:49:41.333867Z
2026-01-10,BOS,SAS,0.0,2.0,0.7,0.6818181818181818,0.8,0.8,0.6,0.6,132.6,118.22,93.3,113.36,108.96,102.3,0,KXNBAGAME-26JAN10SASBOS-SAS,KXNBAGAME-26JAN10SASBOS,San Antonio at Boston Winner?,,finalized,live,0.5,0.5,0.99,0.5,SAS,3159746.0,2026-01-11T03:31:23.035506Z,2026-01-11T03:40:47.708164Z
2026-01-21,BOS,IND,1.0,1.0,0.6666666666666666,0.1363636363636363,0.4,0.6,0.4,0.4,112.34,107.98,96.8,103.22,113.93999999999998,99.2,1,KXNBAGAME-26JAN21INDBOS-IND,KXNBAGAME-26JAN21INDBOS,Indiana at Boston Winner?,,finalized,live,0.5,0.5,0.01,0.5,IND,1230053.0,2026-01-22T03:07:25.057957Z,2026-01-22T03:09:04.876265Z
2026-01-26,BOS,POR,1.0,2.0,0.6818181818181818,0.4166666666666667,0.6,0.5,0.8,0.7,118.64,110.84,96.406,116.92,107.78,101.3,1,KXNBAGAME-26JAN26PORBOS-POR,KXNBAGAME-26JAN26PORBOS,Portland at Boston Winner?,,finalized,live,0.5,0.5,0.01,0.5,POR,1905456.0,2026-01-27T04:00:29.685444Z,2026-01-27T04:02:00.368402Z
2026-01-28,BOS,ATL,1.0,1.0,0.6956521739130435,0.5357142857142857,0.6,0.6,0.6,0.6,114.32,109.82,95.006,110.94,112.02,104.6,0,KXNBAGAME-26JAN28ATLBOS-BOS,KXNBAGAME-26JAN28ATLBOS,Atlanta at Boston Winner?,,finalized,live,0.5,0.5,0.01,0.5,BOS,3758127.0,2026-01-29T03:00:34.762605Z,2026-01-29T03:02:10.256001Z
2026-01-30,BOS,SAC,1.0,0.0,0.6666666666666666,0.1538461538461538,0.6,0.5,0.0,0.3,114.24,111.58,95.706,111.14,123.82,97.1,1,KXNBAGAME-26JAN30SACBOS-SAC,KXNBAGAME-26JAN30SACBOS,Sacramento at Boston Winner?,,finalized,live,0.5,0.5,0.01,0.5,SAC,2711821.0,2026-01-31T02:55:39Z,2026-01-31T02:57:17.044124Z
2026-02-01,BOS,MIL,1.0,2.0,0.68,0.4074074074074074,0.6,0.6,0.2,0.2,115.56000000000002,111.64,93.506,107.9,117.92,99.0,1,KXNBAGAME-26FEB01MILBOS-MIL,KXNBAGAME-26FEB01MILBOS,Milwaukee at Boston Winner?,,finalized,live,0.5,0.5,0.01,0.5,MIL,2801689.0,2026-02-01T23:15:48Z,2026-02-01T23:17:27.353041Z
2026-02-06,BOS,MIA,1.0,2.0,0.6923076923076923,0.3928571428571428,0.8,0.7,0.4,0.5,120.34,104.22,91.8,112.34,108.2,108.5,1,KXNBAGAME-26FEB06MIABOS-BOS,KXNBAGAME-26FEB06MIABOS,Miami at Boston Winner?,,finalized,live,0.5,0.5,0.99,0.5,BOS,8394342.0,2026-02-07T03:15:35Z,2026-02-07T03:17:11.396079Z
2026-02-08,BOS,NYK,1.0,1.0,0.7037037037037037,0.5357142857142857,1.0,0.8,0.8,0.8,119.56,100.74,91.0,116.6,109.16,95.972,0,KXNBAGAME-26FEB08NYKBOS-BOS,KXNBAGAME-26FEB08NYKBOS,New York at Boston Winner?,,finalized,live,0.5,0.5,0.01,0.5,BOS,4777624.0,2026-02-08T20:10:50Z,2026-02-08T20:12:20.443655Z
2026-02-11,BOS,CHI,2.0,1.0,0.6785714285714286,0.3448275862068966,0.8,0.7,0.0,0.2,113.62,104.22,91.6,106.86,127.64,102.2,1,KXNBA1HWINNER-26FEB11CHIBOS-TIE,KXNBA1HWINNER-26FEB11CHIBOS,Chicago at Boston: First Half Winner?,,finalized,live,0.0,1.0,0.0,1.0,CHI,0.0,2026-02-12T02:13:38Z,2026-02-12T02:19:39.82692Z
2026-02-27,BOS,BKN,1.0,0.0,0.6896551724137931,0.25,0.8,0.8,0.0,0.2,113.9,103.6,94.1,101.02,118.68,98.3,1,KXNBA1HWINNER-26FEB27BKNBOS-BOS,KXNBA1HWINNER-26FEB27BKNBOS,Brooklyn vs Boston: First Half Winner?,,finalized,live,0.995,0.005,0.99,0.995,BOS,6138.0,2026-02-28T01:40:56Z,2026-02-28T01:46:56.715852Z
2026-03-01,BOS,PHI,1.0,2.0,0.7,0.5666666666666667,0.8,0.8,0.6,0.5,120.16,105.84,93.3,116.84,110.52,105.1,1,KXNBAGAME-26MAR01PHIBOS-BOS,KXNBAGAME-26MAR01PHIBOS,Philadelphia at Boston Winner?,,finalized,live,0.995,0.005,0.99,0.995,BOS,5727349.0,2026-03-02T03:45:59Z,2026-03-02T03:47:37.110213Z
2026-03-04,BOS,CHA,1.0,0.0,0.7096774193548387,0.5142857142857142,0.8,0.8,1.0,0.7,121.94,104.38,90.5,127.1,103.4,97.4,0,KXNBA1HWINNER-26MAR04CHABOS-TIE,KXNBA1HWINNER-26MAR04CHABOS,Charlotte vs Boston: First Half Winner?,,finalized,live,0.005,0.995,0.32,0.995,CHA,1522.0,2026-03-05T01:31:25Z,2026-03-05T01:37:26.714732Z
2026-03-06,BOS,DAL,1.0,0.0,0.6875,0.2903225806451613,0.6,0.7,0.0,0.2,118.18,111.08,92.0,102.2,116.44,100.8,1,KXNBAGAME-26MAR06DALBOS-DAL,KXNBAGAME-26MAR06DALBOS,Dallas at Boston Winner?,,finalized,live,0.005,0.995,0.01,0.995,DAL,5143726.0,2026-03-07T02:36:16Z,2026-03-07T02:37:48.851704Z
